id,tier,order,name,description,slot,facts,specialization,icon
2117,3,0,Speed of Sand,Mirage Cloak increases your movement speed.,Minor,Movement Speed Increase|Percent|https://render.guildwars2.com/file/9352ED3244417304995F26CB01AE76BB7E547052/156661.png|66,59,https://render.guildwars2.com/file/FFB70F3D954E5A60CE03132778D310CA4824E4BF/1769962.png
2118,2,0,Silent Scope,Gain precision. Gain additional precision while wielding a rifle. Enter stealth when you dodge roll with a rifle equipped.,Major,Apply Buff/Condition|Buff|https://render.guildwars2.com/file/3BD4670638470439F3325B444FAF7D5FA620CCE5/62777.png|3|Stealth|Currently invisible. Ends if you deal damage.|1|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/3BD4670638470439F3325B444FAF7D5FA620CCE5/62777.png|1|Stealth|Currently invisible. Ends if you deal damage.|1|AttributeAdjust|https://render.guildwars2.com/file/C2CEA567E0C43C199C782809544721AA12A6DF0A/2229323.png|120|Precision|Additional Precision|AttributeAdjust|https://render.guildwars2.com/file/C2CEA567E0C43C199C782809544721AA12A6DF0A/2229323.png|120|Precision,58,https://render.guildwars2.com/file/589A60502EB2EE62CABC78F43321045FE037ABD1/1770003.png
2119,2,0,Second Skin,,Major,Damage Reduced|Percent|https://render.guildwars2.com/file/61AA4919C4A7990903241B680A69530121E994C7/156657.png|20|Damage Reduced|Percent|https://render.guildwars2.com/file/61AA4919C4A7990903241B680A69530121E994C7/156657.png|33,55,https://render.guildwars2.com/file/0C2E46F9BBF87F4EC89349385923A409BB1CFBF6/1769975.png
2120,1,2,Wrought-Iron Will,,Major,"Recharge|Recharge|https://render.guildwars2.com/file/D767B963D120F077C3B163A05DC05A7317D7DB70/156651.png|3|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/4DDE151C71EDB6120E3454036C4C3504EADB02D8/1770161.png|8|Kalla's Fervor|Kalla's legend inspires you, increasing all damage dealt; stacks intensity.|1|Radius|Distance|https://render.guildwars2.com/file/B0CD8077991E4FB1622D2930337ED7F9B54211D5/156665.png|240|Number of Allied Targets|Number|https://render.guildwars2.com/file/BBE8191A494B0352259C10EADFDACCE177E6DA5B/1770208.png|5|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/D104A6B9344A2E2096424A3C300E46BC2926E4D7/2440718.png|2|Resolution|Incoming condition damage decreased by 33%; stacks duration.|1|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/F69996772B9E18FD18AD0AABAB25D7E3FC42F261/102835.png|2|Regeneration|Gain health every second; stacks duration.|1",63,https://render.guildwars2.com/file/14C869BDBD96052543726D78CCBA241DC20F9308/1769990.png
2121,2,0,Sand Sage,Gain concentration and expertise when you have an active shade.,Minor,AttributeAdjust|https://render.guildwars2.com/file/6574560606F6BA1B32E9CF0F6C9709D1C1F2D9A6/2207782.png|225|BoonDuration|AttributeAdjust|https://render.guildwars2.com/file/6574560606F6BA1B32E9CF0F6C9709D1C1F2D9A6/2207782.png|150|BoonDuration|AttributeAdjust|https://render.guildwars2.com/file/4977CD5BAF0A7B6412DCC775C3909F7D4EFE4C65/2229319.png|225|ConditionDuration|AttributeAdjust|https://render.guildwars2.com/file/4977CD5BAF0A7B6412DCC775C3909F7D4EFE4C65/2229319.png|150|ConditionDuration,60,https://render.guildwars2.com/file/EC99779F63204EBAC00C37147BC43B0643F64091/1769973.png
2122,3,0,Laser's Edge,"While Photon Forge is active, your outgoing strike damage is increased based on your current heat.",Minor,Maximum Damage Increase|Percent|https://render.guildwars2.com/file/61AA4919C4A7990903241B680A69530121E994C7/156657.png|15|Maximum Damage Increase|Percent|https://render.guildwars2.com/file/61AA4919C4A7990903241B680A69530121E994C7/156657.png|15,57,https://render.guildwars2.com/file/0D5D9B2C77B736E0609004026A06756D5142690B/1769938.png
2123,2,2,Herald of Sorrow,Desert Shroud becomes Sandstorm Shroud.,Major,,60,https://render.guildwars2.com/file/A4779F3D1924A75A58C0C100E82A0923A46C5CBD/1769968.png
2124,0,0,Dagger Proficiency,You can wield daggers in both hands.,Minor,,61,https://render.guildwars2.com/file/63C774F65356553298150A5D3031C5340876E806/1770025.png
2125,0,0,Sword Proficiency,You can wield swords in your main hand.,Minor,,57,https://render.guildwars2.com/file/E442EC48ADB41DD7B7F068E5A496C258A128F9EB/1770031.png
2126,2,0,Loss Aversion,Removing boons from a foe deals damage and gives you adrenaline.,Major,Damage|Damage|https://render.guildwars2.com/file/61AA4919C4A7990903241B680A69530121E994C7/156657.png|1|0.1|Damage|Damage|https://render.guildwars2.com/file/61AA4919C4A7990903241B680A69530121E994C7/156657.png|1|1.35|Unblockable|NoData|https://render.guildwars2.com/file/BA65F2F5A073EB4BCC79085916B978DC0B096A0B/2248876.png|Adrenaline|Number|https://render.guildwars2.com/file/E1E7C4D3A6E62F3D5C9F627CE8175BFB0C614CBE/156652.png|2|Cannot Critical Hit|NoData|https://render.guildwars2.com/file/63015872E20761F5E76F803A90666FBE4E262BC9/536051.png,61,https://render.guildwars2.com/file/CBD0D10F08D5D57ECAF57C0CC122D6419BE0060A/1770015.png
2127,3,0,Twice as Vicious,,Minor,Apply Buff/Condition|Buff|https://render.guildwars2.com/file/42AE5234142F3045D5B665EC60D6E3FF7C564D62/1769986.png|10|Twice as Vicious|You deal increased damage from strikes and conditions.|1|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/42AE5234142F3045D5B665EC60D6E3FF7C564D62/1769986.png|10|Twice as Vicious|You deal increased damage from strikes and conditions.|1,55,https://render.guildwars2.com/file/42AE5234142F3045D5B665EC60D6E3FF7C564D62/1769986.png
2128,3,1,Leader of the Pack,<c=@abilitytype>Stance</c> skills gain increased duration on you and grant their effects to nearby allies for a reduced duration.,Major,Personal Duration|Percent|https://render.guildwars2.com/file/7B2193ACCF77E56C13E608191B082D68AA0FAA71/156659.png|150|Personal Duration|Percent|https://render.guildwars2.com/file/7B2193ACCF77E56C13E608191B082D68AA0FAA71/156659.png|120|Allied Duration|Percent|https://render.guildwars2.com/file/7B2193ACCF77E56C13E608191B082D68AA0FAA71/156659.png|50|Radius|Distance|https://render.guildwars2.com/file/B0CD8077991E4FB1622D2930337ED7F9B54211D5/156665.png|600|Number of Allied Targets|Number|https://render.guildwars2.com/file/BBE8191A494B0352259C10EADFDACCE177E6DA5B/1770208.png|5,55,https://render.guildwars2.com/file/F17AAF29C42854EFDBB7BE6502E2EDB4D02A9E44/1769976.png
2129,0,0,Rifle Proficiency,You can wield rifles.,Minor,,58,https://render.guildwars2.com/file/7F6AAB061223C917A169D85B2004DC0E5E0E1054/1770027.png
2130,3,0,Attacker's Insight,"Gain Insight when disabling foes or removing boons. Full Counter refreshes all <c=@abilitytype>burst</c> skills on hit.<br><c=@reminder>Disables include stun, daze, knockback, pull, knockdown, sink, float, launch, taunt and fear.",Minor,Apply Buff/Condition|Buff|https://render.guildwars2.com/file/211512491566A15FDCE3E1B64A010445F1EB39E5/1770023.png|15|Attacker's Insight||1|Maximum Stacks|Number|https://render.guildwars2.com/file/9352ED3244417304995F26CB01AE76BB7E547052/156661.png|5,61,https://render.guildwars2.com/file/211512491566A15FDCE3E1B64A010445F1EB39E5/1770023.png
2131,3,0,Elements of Rage,Gain a bonus to all damage dealt for a period of time when attuned to a single element. Gain precision based on a percentage of your vitality.,Major,Apply Buff/Condition|Buff|https://render.guildwars2.com/file/4269910A34FB0FB861DAE2A13229D594523B0BA0/1769921.png|8|Elements of Rage|Your damage is increased.|1|Attribute Conversion|BuffConversion|https://render.guildwars2.com/file/C2CEA567E0C43C199C782809544721AA12A6DF0A/2229323.png|13|Vitality|Precision,56,https://render.guildwars2.com/file/4269910A34FB0FB861DAE2A13229D594523B0BA0/1769921.png
2133,2,0,Bold Reversal,"When you break a stun, unleash an empowering roar.",Major,Recharge|Recharge|https://render.guildwars2.com/file/D767B963D120F077C3B163A05DC05A7317D7DB70/156651.png|5,63,https://render.guildwars2.com/file/3F281F3706BC3EC26DADF3DC90A70B16D814A29F/1769991.png
2134,1,0,Fresh Reinforcement,,Major,"Apply Buff/Condition|Buff|https://render.guildwars2.com/file/DFB4D1B50AE4D6A275B349E15B179261EE3EB0AF/102854.png|5|Aegis|Block the next incoming attack; stacks duration.|1|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/4FDAC2113B500104121753EF7E026E45C141E94D/1938787.png|3|Alacrity|Skills recharge faster.|1|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/96D90DF84CAFE008233DD1C2606A12C1A0E68048/102842.png|5|Fury|Critical chance increased; stacks duration.|1|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/2FA9DF9D6BC17839BBEA14723F1C53D645DDB5E1/102852.png|10|Might|Increased outgoing damage; stacks intensity.|1|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/2FA9DF9D6BC17839BBEA14723F1C53D645DDB5E1/102852.png|5|Might|Increased outgoing damage; stacks intensity.|1|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/D4AB6401A6D6917C3D4F230764452BCCE1035B0D/1012835.png|3|Quickness|Skills and actions are faster.|1|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/CD77D1FAB7B270223538A8F8ECDA1CFB044D65F4/102834.png|3|Protection|Incoming strike damage decreased by 33%; stacks duration.|1|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/F69996772B9E18FD18AD0AABAB25D7E3FC42F261/102835.png|6|Regeneration|Gain health every second; stacks duration.|1|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/50BAC1B8E10CFAB9E749A5D910D4A9DCF29EBB7C/961398.png|2|Resistance|Nondamaging conditions currently on you are ineffective; stacks duration.|1|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/D104A6B9344A2E2096424A3C300E46BC2926E4D7/2440718.png|5|Resolution|Incoming condition damage decreased by 33%; stacks duration.|1|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/3D3A1C2D6D791C05179AB871902D28782C65C244/415959.png|5|Stability|Cannot be knocked down, pushed back, pulled, launched, stunned, dazed, floated, sunk, feared, or taunted.|1|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/20CFC14967E67F7A3FD4A4B8722B4CF5B8565E11/102836.png|6|Swiftness|Movement speed increased by 33%; stacks duration.|1|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/58E92EBAF0DB4DA7C4AC04D9B22BCA5ECF0100DE/102843.png|3|Vigor|Endurance regeneration increased by 50%; stacks duration.|1",55,https://render.guildwars2.com/file/3F0D2D1606230D309D3305F4CB9401272AF46D3E/1769978.png
2135,2,0,Heat Therapy,Gain health per unit of heat lost.<br><c=@reminder>This trait does not function while cooling due to an overheat unless Photonic Blasting Module is equipped.</c>,Minor,Heal per unit of heat|AttributeAdjust|https://render.guildwars2.com/file/D4347C52157B040943051D7E09DEAD7AF63D4378/156662.png|65|Healing|Heal per unit of heat|AttributeAdjust|https://render.guildwars2.com/file/D4347C52157B040943051D7E09DEAD7AF63D4378/156662.png|39|Healing|Heal per unit of heat|AttributeAdjust|https://render.guildwars2.com/file/D4347C52157B040943051D7E09DEAD7AF63D4378/156662.png|30|Healing,57,https://render.guildwars2.com/file/C1B0A2466701BF6CB45176D967D5C29B940F6397/1769937.png
2136,1,2,One in the Chamber,"When you cast a cantrip, gain a random new stolen skill. Stolen skills deal more damage.<br><c=@reminder>(Requires a marked target. Overwrites existing stolen skills.)</c>",Major,Stolen Skill Uses|Number|https://render.guildwars2.com/file/9352ED3244417304995F26CB01AE76BB7E547052/156661.png|1|Damage Increase|Percent|https://render.guildwars2.com/file/61AA4919C4A7990903241B680A69530121E994C7/156657.png|10|Damage Increase|Percent|https://render.guildwars2.com/file/61AA4919C4A7990903241B680A69530121E994C7/156657.png|10,58,https://render.guildwars2.com/file/72377B6191DEF64EA87DEEA70BFB7699937D6207/1770002.png
2137,3,1,Enhanced Capacity Storage Unit,"Increases maximum heat capacity. While above 100% heat, periodically gain might. Some skills and traits gain additional heat tiers.",Major,Capacity Increase|Percent|https://render.guildwars2.com/file/9352ED3244417304995F26CB01AE76BB7E547052/156661.png|50|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/2FA9DF9D6BC17839BBEA14723F1C53D645DDB5E1/102852.png|6|Might|Increased outgoing damage; stacks intensity.|2|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/2FA9DF9D6BC17839BBEA14723F1C53D645DDB5E1/102852.png|9|Might|Increased outgoing damage; stacks intensity.|1|Interval|Time|https://render.guildwars2.com/file/B75E91EB22E0DFCC1D08030204055946506D56F6/1770206.png|1|Combat Only|NoData|https://render.guildwars2.com/file/9352ED3244417304995F26CB01AE76BB7E547052/156661.png,57,https://render.guildwars2.com/file/5DE502FD03496B4DF70A0CDA1616022B602A049B/1769934.png
2138,3,2,Invigorating Strikes,Gain vigor when using a <c=@abilitytype>Dual Attack.</c> Dodge rolling grants a barrier.,Major,Apply Buff/Condition|Buff|https://render.guildwars2.com/file/58E92EBAF0DB4DA7C4AC04D9B22BCA5ECF0100DE/102843.png|3|Vigor|Endurance regeneration increased by 50%; stacks duration.|1|Barrier|AttributeAdjust|https://render.guildwars2.com/file/357922487919E8E84B914EAC13D5796DDDC42D14/1770209.png|894|Healing,56,https://render.guildwars2.com/file/28BEBF776AF9FDBEF0BDF8B715265AE724E40878/1769923.png
2140,1,2,No Escape,Dazes and stuns inflict immobilize.,Major,Apply Buff/Condition|Buff|https://render.guildwars2.com/file/397A613651BFCA2832B6469CE34735580A2C120E/102844.png|1|Immobile|Unable to move; stacks duration.|1,61,https://render.guildwars2.com/file/25421B04ACA795BB215FEC33EA9567A1C84D7844/1770014.png
2141,1,0,Self-Deception,Using a <c=@abilitytype>Deception</c> skill will create a clone if you have any other clones active.,Major,,59,https://render.guildwars2.com/file/603C30B0D0F90E21BCCC569AE8B5A35BC9E0BDBC/1769951.png
2142,3,0,Brutal Momentum,,Minor,Recharge|Recharge|https://render.guildwars2.com/file/D767B963D120F077C3B163A05DC05A7317D7DB70/156651.png|8|Critical Chance Increase|Percent|https://render.guildwars2.com/file/C2CEA567E0C43C199C782809544721AA12A6DF0A/2229323.png|10|Critical Chance Increase at Full Endurance|Percent|https://render.guildwars2.com/file/C2CEA567E0C43C199C782809544721AA12A6DF0A/2229323.png|33|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/58E92EBAF0DB4DA7C4AC04D9B22BCA5ECF0100DE/102843.png|6|Vigor|Endurance regeneration increased by 50%; stacks duration.|1,63,https://render.guildwars2.com/file/02380E4BB2AEA4C92A51599F1A7657C2FE586759/1769998.png
2143,3,2,Oppressive Superiority,,Major,Damage Increase|Percent|https://render.guildwars2.com/file/61AA4919C4A7990903241B680A69530121E994C7/156657.png|10|Duration Increase|Percent|https://render.guildwars2.com/file/7B2193ACCF77E56C13E608191B082D68AA0FAA71/156659.png|10,55,https://render.guildwars2.com/file/BBAE380FEB7F41CA1EDA96370F38FDBEE1FA0342/1769983.png
2144,0,0,Torch Proficiency,You can wield torches.,Minor,,60,https://render.guildwars2.com/file/20231A942AAF5F60E32B64649A0FD51ACE447671/1770032.png
2145,1,0,Malicious Intent,Marking a target or striking your mark with a stealth attack will immediately grant malice.,Major,Malice Gained|Number|https://render.guildwars2.com/file/5E50F7555EC3E9D7373B35C5FC73F24E74573459/1983628.png|2|Malice Gained|Number|https://render.guildwars2.com/file/5E50F7555EC3E9D7373B35C5FC73F24E74573459/1983628.png|1,58,https://render.guildwars2.com/file/A36DB29059090F04E4565724E3673CFD189E6177/1770000.png
2146,3,2,Fire for Effect,"Using a stolen skill grants additional boons to allies around you. Stolen skills will always be Steal Time, regardless of the target's profession. <br>",Major,Recharge|Recharge|https://render.guildwars2.com/file/D767B963D120F077C3B163A05DC05A7317D7DB70/156651.png|0.5|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/2FA9DF9D6BC17839BBEA14723F1C53D645DDB5E1/102852.png|12|Might|Increased outgoing damage; stacks intensity.|8|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/96D90DF84CAFE008233DD1C2606A12C1A0E68048/102842.png|12|Fury|Critical chance increased; stacks duration.|1|Radius|Distance|https://render.guildwars2.com/file/B0CD8077991E4FB1622D2930337ED7F9B54211D5/156665.png|360|Number of Allied Targets|Number|https://render.guildwars2.com/file/BBE8191A494B0352259C10EADFDACCE177E6DA5B/1770208.png|5|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/2FA9DF9D6BC17839BBEA14723F1C53D645DDB5E1/102852.png|6|Might|Increased outgoing damage; stacks intensity.|8,58,https://render.guildwars2.com/file/C50DB05A985BE0B8ADB2164DC8D671AC61049C4B/1770008.png
2147,1,0,Mantle of Sand,Gain the power to craft sand shadows and command them using your life force. Gain access to <c=@abilitytype>Punishment</c> and <c=@abilitytype>Shade</c> skills.<br><c=@reminder>Shade skills inherit the effects of traits that affect shroud skills.</c>,Minor,,60,https://render.guildwars2.com/file/CC70C2E5CBD991510C2DF661111AD0351DAF186E/1769972.png
2148,3,0,Imbued Haste,,Minor,AttributeAdjust|https://render.guildwars2.com/file/0120CB042BFC2EA6A45BC3DB45155FECDDDE1910/2229318.png|250|ConditionDamage|AttributeAdjust|https://render.guildwars2.com/file/9B986DEADC035E58C364A1423975F5F538FC2202/2229321.png|250|Healing|AttributeAdjust|https://render.guildwars2.com/file/432C0F04F740C1377E6D5D56640B57083C031216/2229324.png|250|Vitality|AttributeAdjust|https://render.guildwars2.com/file/0120CB042BFC2EA6A45BC3DB45155FECDDDE1910/2229318.png|150|ConditionDamage|AttributeAdjust|https://render.guildwars2.com/file/9B986DEADC035E58C364A1423975F5F538FC2202/2229321.png|150|Healing|AttributeAdjust|https://render.guildwars2.com/file/432C0F04F740C1377E6D5D56640B57083C031216/2229324.png|150|Vitality,62,https://render.guildwars2.com/file/CD01F2B8C328AC37B760D0913F6D4DDDAC0477D2/1769950.png
2149,0,0,Sword Proficiency,You can wield swords in your main hand.,Minor,,56,https://render.guildwars2.com/file/E442EC48ADB41DD7B7F068E5A496C258A128F9EB/1770031.png
2150,1,0,Mirage Cloak,Gain Mirage Cloak instead of dodge rolling. <c=@abilitytype>Ambush</c> skills become available for a short time whenever you gain Mirage Cloak. Gain access to <c=@abilitytype>Deception</c> skills.,Minor,Apply Buff/Condition|Buff|https://render.guildwars2.com/file/67FA6042C903766148F46373C47B037609C4D525/1770144.png|1|Mirage Cloak|Evade incoming attacks.|1|Ambush Attack Window|Time|https://render.guildwars2.com/file/7B2193ACCF77E56C13E608191B082D68AA0FAA71/156659.png|2,59,https://render.guildwars2.com/file/FAF3D0D195F36EBA2F11086A05A5BA75A6BDDDEC/1769960.png
2151,1,0,Elevated Bond,"Gain access to <c=@abilitytype>Stances</c>. Survival in the desert has enhanced your connection to your pet, granting you the ability to meld with them by entering beastmode.<br><c=@reminder>Traits that affect your pet may affect you differently while in beastmode.</c>",Minor,,55,https://render.guildwars2.com/file/59CBE2049C451991A62F07135B92BDB94501B1F6/1769984.png
2152,2,1,Crystal Configuration: Eclipse,Corona Burst grants a barrier for each target struck.,Major,Barrier per Hit|AttributeAdjust|https://render.guildwars2.com/file/D4347C52157B040943051D7E09DEAD7AF63D4378/156662.png|991|Healing|Barrier per Hit|AttributeAdjust|https://render.guildwars2.com/file/D4347C52157B040943051D7E09DEAD7AF63D4378/156662.png|748|Healing,57,https://render.guildwars2.com/file/7C0E6BD391C3D0CCEEC9BD1B0796A0355C075755/1769931.png
2153,1,1,Guard Counter,Gain protection after a successful Full Counter.,Major,Apply Buff/Condition|Buff|https://render.guildwars2.com/file/CD77D1FAB7B270223538A8F8ECDA1CFB044D65F4/102834.png|3|Protection|Incoming strike damage decreased by 33%; stacks duration.|1,61,https://render.guildwars2.com/file/612A9DC2C632D8D64CA2630768A61AF26F7E7305/1770013.png
2154,2,0,Endless Enmity,,Minor,Recharge|Recharge|https://render.guildwars2.com/file/D767B963D120F077C3B163A05DC05A7317D7DB70/156651.png|8|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/96D90DF84CAFE008233DD1C2606A12C1A0E68048/102842.png|4|Fury|Critical chance increased; stacks duration.|1|Radius|Distance|https://render.guildwars2.com/file/B0CD8077991E4FB1622D2930337ED7F9B54211D5/156665.png|360,63,https://render.guildwars2.com/file/A4D16BE749A19FE8A8B5783EE2BD1DF899156D47/1769999.png
2155,3,0,Eternal Bond,,Major,Healing|AttributeAdjust|https://render.guildwars2.com/file/D4347C52157B040943051D7E09DEAD7AF63D4378/156662.png|701|Healing,55,https://render.guildwars2.com/file/BB58C7379E130F3CA90542D5A6E8194B5B32A87F/1769981.png
2156,2,0,Furious Strength,,Minor,Damage Increase|Percent|https://render.guildwars2.com/file/61AA4919C4A7990903241B680A69530121E994C7/156657.png|10|Damage Increase|Percent|https://render.guildwars2.com/file/61AA4919C4A7990903241B680A69530121E994C7/156657.png|7,55,https://render.guildwars2.com/file/C95A3880A940B9073707A565A216032B92F5FCDD/1769985.png
2157,1,1,Prismatic Converter,Deactivate Photon Forge converts conditions into boons based on your heat level.,Major,Conditions to Boons|Number|https://render.guildwars2.com/file/9352ED3244417304995F26CB01AE76BB7E547052/156661.png|1|<c=@abilitytype>Conditions to Boons Over 50% Heat</c>|Number|https://render.guildwars2.com/file/9352ED3244417304995F26CB01AE76BB7E547052/156661.png|2,57,https://render.guildwars2.com/file/DC0BB7751AFC3CC425E66E774179F00B9C3C9E29/1769928.png
2158,1,0,Photon Projector,Photon Forge replaces your tool belt skill 5. Gain access to <c=@abilitytype>Exceed</c> skills.,Minor,,57,https://render.guildwars2.com/file/5E01A22E14BB552CCEB5B5E99417DD20D0C45B67/1769936.png
2159,3,2,Loremaster,,Major,Interval|Time|https://render.guildwars2.com/file/B75E91EB22E0DFCC1D08030204055946506D56F6/1770206.png|6,62,https://render.guildwars2.com/file/1496F706100F1E16C5E3F76466C51D1DEF29C4FA/1769947.png
2160,2,2,Premeditation,Deal increased strike damage for each unique boon you have; concentration is increased.,Major,Bonus Damage per Boon|Percent|https://render.guildwars2.com/file/9352ED3244417304995F26CB01AE76BB7E547052/156661.png|1|Bonus Damage per Boon|Percent|https://render.guildwars2.com/file/9352ED3244417304995F26CB01AE76BB7E547052/156661.png|1|AttributeAdjust|https://render.guildwars2.com/file/6574560606F6BA1B32E9CF0F6C9709D1C1F2D9A6/2207782.png|180|BoonDuration|AttributeAdjust|https://render.guildwars2.com/file/6574560606F6BA1B32E9CF0F6C9709D1C1F2D9A6/2207782.png|60|BoonDuration,58,https://render.guildwars2.com/file/C72B4CD0151A0C4C5074D105649D9306C3284896/1983626.png
2161,2,2,Predator's Cunning,,Major,Life Siphon Healing|AttributeAdjust|https://render.guildwars2.com/file/61AA4919C4A7990903241B680A69530121E994C7/156657.png|170|Healing|Life Siphon Damage|AttributeAdjust|https://render.guildwars2.com/file/61AA4919C4A7990903241B680A69530121E994C7/156657.png|170|Power|Unblockable|NoData|https://render.guildwars2.com/file/BA65F2F5A073EB4BCC79085916B978DC0B096A0B/2248876.png,55,https://render.guildwars2.com/file/25054EAF081EAB14A6B5C53197312F2AE6C32A17/1769977.png
2162,2,0,Dispelling Force,"Dazes, stuns, pulls, knockdowns, knockbacks, and launches remove boons.",Minor,Boons Removed|Number|https://render.guildwars2.com/file/9352ED3244417304995F26CB01AE76BB7E547052/156661.png|1,61,https://render.guildwars2.com/file/FA30C4D650B0F1BD3569A36F9AF6F4975D726164/1770022.png
2163,3,0,Enchantment Collapse,Removing a boon from a foe causes all nearby foes to lose additional boons.,Major,Recharge|Recharge|https://render.guildwars2.com/file/D767B963D120F077C3B163A05DC05A7317D7DB70/156651.png|1|Number of Targets|Number|https://render.guildwars2.com/file/BBE8191A494B0352259C10EADFDACCE177E6DA5B/1770208.png|5|Boons Removed|Number|https://render.guildwars2.com/file/9352ED3244417304995F26CB01AE76BB7E547052/156661.png|1|Radius|Distance|https://render.guildwars2.com/file/B0CD8077991E4FB1622D2930337ED7F9B54211D5/156665.png|240|Unblockable|NoData|https://render.guildwars2.com/file/BA65F2F5A073EB4BCC79085916B978DC0B096A0B/2248876.png,61,https://render.guildwars2.com/file/AE076D6974ED7BD015E2EBBDDBCDEC1E21220CE7/1770018.png
2164,3,1,Demonic Lore,Torment you inflict deals increased damage and causes your foes to burn.<br><c=@reminder>This trait can only inflict burning on a particular target once every three seconds. </c>,Major,Apply Buff/Condition|Buff|https://render.guildwars2.com/file/B47BF5803FED2718D7474EAF9617629AD068EE10/102849.png|1|Burning|Deals damage every second; stacks intensity.|1|Damage Increase|Percent|https://render.guildwars2.com/file/61AA4919C4A7990903241B680A69530121E994C7/156657.png|33,60,https://render.guildwars2.com/file/C4FD5C32D32EB309F520021BC5140B94DE0A7A3B/1769969.png
2165,1,1,Elemental Pursuit,Gain superspeed when inflicting inhibiting conditions on enemies.,Major,Recharge|Recharge|https://render.guildwars2.com/file/D767B963D120F077C3B163A05DC05A7317D7DB70/156651.png|10|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/E04392C3D8ED985125973AEB99D8460C483263F9/103458.png|3|Superspeed|Movement speed is greatly increased. Maximum duration: 10s|1|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/397A613651BFCA2832B6469CE34735580A2C120E/102844.png|0|Immobile|Unable to move; stacks duration.|1|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/28C4EC547A3516AF0242E826772DA43A5EAC3DF3/102839.png|0|Chilled|Movement speed decreased by 66%; skill cooldown increased by 66%; stacks duration.|1|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/070325E519C178D502A8160523766070D30C0C19/102838.png|0|Crippled|Movement speed decreased by 50%; stacks duration.|1,56,https://render.guildwars2.com/file/194D097708234E783C04C790E2C362290054B9C1/1769916.png
2166,1,0,Ashen Demeanor,,Major,"Recharge|Recharge|https://render.guildwars2.com/file/D767B963D120F077C3B163A05DC05A7317D7DB70/156651.png|3|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/4DDE151C71EDB6120E3454036C4C3504EADB02D8/1770161.png|8|Kalla's Fervor|Kalla's legend inspires you, increasing all damage dealt; stacks intensity.|1|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/3A394C1A0A3257EB27A44842DDEEF0DF000E1241/102850.png|6|Vulnerability|Damage and condition damage taken are increased; stacks intensity.|5|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/070325E519C178D502A8160523766070D30C0C19/102838.png|3|Crippled|Movement speed decreased by 50%; stacks duration.|1",63,https://render.guildwars2.com/file/F0F4A37B01F0916F2BB8081203E3F47A25DEDEE3/1769988.png
2167,1,0,Abrasive Grit,Granting an ally a barrier removes conditions afflicting them and grants might.<br><c=@reminder>This effect only occurs with barrier from scourge skills and traits.</c>,Major,Conditions Removed|Number|https://render.guildwars2.com/file/9352ED3244417304995F26CB01AE76BB7E547052/156661.png|1|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/2FA9DF9D6BC17839BBEA14723F1C53D645DDB5E1/102852.png|6|Might|Increased outgoing damage; stacks intensity.|2,60,https://render.guildwars2.com/file/CA5C4DFB464203434617C1605879A8A77D11CDB4/1769964.png
